交易日期,到期日期,履約價,買賣權,成交量,收盤價,結算價,期貨成交量,期貨開盤價,期貨最高價,期貨最低價,期貨收盤價,期貨結算價,到期天數,無風險利率,隱含波動率(結算價),隱含波動率(收盤價)
2012/01/13,2012/06/20,8600.0,call,39,35.0,39.5,162,7167,7210,7098,7112,7111,159,0.0093999999999999,0.2067662668693763,0.20067630941000897
2012/01/13,2012/06/20,8800.0,call,33,23.0,26.0,162,7167,7210,7098,7112,7111,159,0.0093999999999999,0.2046233281049986,0.19931723231554271
2012/01/16,2012/06/20,5200.0,put,71,42.0,42.5,361,7166,7177,7030,7039,7039,156,0.0093999999999999,0.32192176928519284,0.3210184941665513
2012/01/16,2012/06/20,6000.0,put,49,122.0,122.0,361,7166,7177,7030,7039,7039,156,0.0093999999999999,0.27755291655335107,0.27755291655335107
2012/01/16,2012/06/20,6200.0,put,88,155.0,152.0,361,7166,7177,7030,7039,7039,156,0.0093999999999999,0.26366867938359023,0.2659643928975456
2012/01/16,2012/06/20,6400.0,put,163,203.0,203.0,361,7166,7177,7030,7039,7039,156,0.0093999999999999,0.2592730294126914,0.2592730294126914
2012/01/16,2012/06/20,6600.0,put,63,255.0,255.0,361,7166,7177,7030,7039,7039,156,0.0093999999999999,0.24842811744053325,0.24842811744053325
2012/01/16,2012/06/20,7000.0,call,155,450.0,449.0,361,7166,7177,7030,7039,7039,156,0.0093999999999999,0.23566906347093797,0.23621947526605924
2012/01/16,2012/06/20,7800.0,call,75,135.0,135.0,361,7166,7177,7030,7039,7039,156,0.0093999999999999,0.21121438456431466,0.21121438456431466
2012/01/16,2012/06/20,8000.0,call,156,92.0,92.0,361,7166,7177,7030,7039,7039,156,0.0093999999999999,0.2060155423050542,0.2060155423050542
2012/01/16,2012/06/20,8600.0,call,50,25.5,31.5,361,7166,7177,7030,7039,7039,156,0.0093999999999999,0.20610118846340864,0.1966334058819082
2012/01/16,2012/06/20,8800.0,call,33,18.0,22.0,361,7166,7177,7030,7039,7039,156,0.0093999999999999,0.20727378236367963,0.1992269268902516
2012/01/16,2012/06/20,9000.0,call,122,12.0,13.0,361,7166,7177,7030,7039,7039,156,0.0093999999999999,0.20260515607660073,0.19982946941933277
2012/01/17,2012/06/20,5200.0,put,50,36.5,36.5,94,7099,7170,7086,7170,7169,155,0.0093999999999999,0.32554408192878526,0.3256489435985516
2012/01/17,2012/06/20,5400.0,put,88,46.0,46.0,94,7099,7170,7086,7170,7169,155,0.0093999999999999,0.3108864688753647,0.3109968673334083
2012/01/17,2012/06/20,6000.0,put,153,96.0,96.0,94,7099,7170,7086,7170,7169,155,0.0093999999999999,0.272538716544193,0.27267259989187725
2012/01/17,2012/06/20,6200.0,put,31,128.0,128.0,94,7099,7170,7086,7170,7169,155,0.0093999999999999,0.26508858192926626,0.2652344694308706
2012/01/17,2012/06/20,7000.0,call,207,490.0,480.0,94,7099,7170,7086,7170,7169,155,0.0093999999999999,0.21281712936512734,0.2180333180626064
2012/01/17,2012/06/20,7000.0,put,171,349.0,332.0,94,7099,7170,7086,7170,7169,155,0.0093999999999999,0.2240838120705429,0.23372195622524805
2012/01/17,2012/06/20,7200.0,call,723,388.0,383.0,94,7099,7170,7086,7170,7169,155,0.0093999999999999,0.21424673548637826,0.21666516063094532
2012/01/17,2012/06/20,7400.0,call,895,291.0,289.0,94,7099,7170,7086,7170,7169,155,0.0093999999999999,0.2087311320745131,0.20958657425663452
2012/01/17,2012/06/20,7600.0,call,103,219.0,219.0,94,7099,7170,7086,7170,7169,155,0.0093999999999999,0.20799209916899175,0.20778673090210315
2012/01/17,2012/06/20,7800.0,call,35,158.0,158.0,94,7099,7170,7086,7170,7169,155,0.0093999999999999,0.20423572514106278,0.2040559364959568
2012/01/17,2012/06/20,8000.0,call,775,106.0,106.0,94,7099,7170,7086,7170,7169,155,0.0093999999999999,0.19734345545933035,0.19718588682448787
2012/01/17,2012/06/20,8200.0,call,149,68.0,72.0,94,7099,7170,7086,7170,7169,155,0.0093999999999999,0.19473741581472684,0.19102488893234779
2012/01/17,2012/06/20,8400.0,call,206,48.0,48.0,94,7099,7170,7086,7170,7169,155,0.0093999999999999,0.19289412850922658,0.1927671515888153
2012/01/17,2012/06/20,8600.0,call,202,28.5,31.5,94,7099,7170,7086,7170,7169,155,0.0093999999999999,0.19166648783824117,0.18717171130023252
2012/01/17,2012/06/20,8800.0,call,711,20.5,20.5,94,7099,7170,7086,7170,7169,155,0.0093999999999999,0.19110953966995364,0.19100305677636822
2012/01/17,2012/06/20,9000.0,call,867,12.5,12.5,94,7099,7170,7086,7170,7169,155,0.0093999999999999,0.1890681611329033,0.1889701472824665
2012/01/18,2012/09/19,5400.0,put,265,118.0,118.0,99,6878,6878,6832,6847,6855,245,0.0110499999999999,0.28993659788019666,0.28905880622540414
2012/01/18,2012/09/19,5600.0,put,82,144.0,144.0,99,6878,6878,6832,6847,6855,245,0.0110499999999999,0.2785357707590564,0.2776007284372267
2012/01/18,2012/09/19,6000.0,put,34,219.0,219.0,99,6878,6878,6832,6847,6855,245,0.0110499999999999,0.26014862484228635,0.259063428590267
2012/01/18,2012/09/19,6800.0,put,44,483.0,473.0,99,6878,6878,6832,6847,6855,245,0.0110499999999999,0.22596995936346947,0.2288979703066043
2012/01/18,2012/09/19,8400.0,call,43,56.0,59.0,99,6878,6878,6832,6847,6855,245,0.0110499999999999,0.1959354803279267,0.19402148217630533
2012/01/18,2012/09/19,8600.0,call,72,38.0,38.0,99,6878,6878,6832,6847,6855,245,0.0110499999999999,0.18970880850872793,0.19048386731305703
2012/01/18,2012/09/19,8800.0,call,34,27.0,27.0,99,6878,6878,6832,6847,6855,245,0.0110499999999999,0.1892282503617582,0.18995257145112554
2012/01/30,2012/09/19,5400.0,put,174,93.0,93.0,203,6974,7072,6974,7036,7036,233,0.0110499999999999,0.2938555896480308,0.2938555896480308
2012/01/30,2012/09/19,5600.0,put,100,110.0,111.0,203,6974,7072,6974,7036,7036,233,0.0110499999999999,0.2797547821261001,0.278900205320654
2012/01/30,2012/09/19,5800.0,put,81,142.0,142.0,203,6974,7072,6974,7036,7036,233,0.0110499999999999,0.2729069077289507,0.2729069077289507
2012/01/30,2012/09/19,6000.0,put,37,175.0,170.0,203,6974,7072,6974,7036,7036,233,0.0110499999999999,0.25985168333033964,0.2631209010598309
2012/01/30,2012/09/19,6200.0,put,114,220.0,209.0,203,6974,7072,6974,7036,7036,233,0.0110499999999999,0.25018980684328385,0.2566189164708175
2012/01/30,2012/09/19,6600.0,put,70,321.0,316.0,203,6974,7072,6974,7036,7036,233,0.0110499999999999,0.23356333587561623,0.2360311820381948
2012/01/30,2012/09/19,7000.0,call,66,520.0,525.0,203,6974,7072,6974,7036,7036,233,0.0110499999999999,0.22853721898021273,0.22627598695154766
2012/01/30,2012/09/19,7000.0,put,61,470.0,467.0,203,6974,7072,6974,7036,7036,233,0.0110499999999999,0.21847462230113443,0.21983100399842417
2012/01/30,2012/09/19,7200.0,call,50,413.0,420.0,203,6974,7072,6974,7036,7036,233,0.0110499999999999,0.2209861162140562,0.21783974084824628
2012/01/30,2012/09/19,7600.0,call,58,255.0,250.0,203,6974,7072,6974,7036,7036,233,0.0110499999999999,0.20706649811519848,0.20948002869757656
2012/01/30,2012/09/19,7800.0,call,50,199.0,190.0,203,6974,7072,6974,7036,7036,233,0.0110499999999999,0.20325584631092367,0.207945493788824
2012/01/30,2012/09/19,8000.0,call,169,135.0,135.0,203,6974,7072,6974,7036,7036,233,0.0110499999999999,0.19592402482018303,0.19592402482018303
2012/01/30,2012/09/19,8200.0,call,121,96.0,100.0,203,6974,7072,6974,7036,7036,233,0.0110499999999999,0.19432937742232753,0.1915970599461222
2012/01/30,2012/09/19,8400.0,call,86,73.0,73.0,203,6974,7072,6974,7036,7036,233,0.0110499999999999,0.19292516275449795,0.19292516275449795
2012/01/30,2012/09/19,8600.0,call,187,48.0,48.0,203,6974,7072,6974,7036,7036,233,0.0110499999999999,0.18722378024161676,0.18722378024161676
2012/01/30,2012/09/19,8800.0,call,169,37.5,36.5,203,6974,7072,6974,7036,7036,233,0.0110499999999999,0.18961254617428552,0.19080250403292598
2012/01/31,2012/09/19,5400.0,put,328,80.0,80.0,303,7078,7145,7071,7120,7120,232,0.0110499999999999,0.2898205571302763,0.2898205571302763
2012/01/31,2012/09/19,5600.0,put,45,106.0,98.0,303,7078,7145,7071,7120,7120,232,0.0110499999999999,0.27788846069081113,0.2850455364439259
2012/01/31,2012/09/19,6000.0,put,179,155.0,155.0,303,7078,7145,7071,7120,7120,232,0.0110499999999999,0.2606562326629846,0.2606562326629846
2012/01/31,2012/09/19,6200.0,put,67,189.0,189.0,303,7078,7145,7071,7120,7120,232,0.0110499999999999,0.24986842554013058,0.24986842554013058
2012/01/31,2012/09/19,7000.0,put,66,438.0,438.0,303,7078,7145,7071,7120,7120,232,0.0110499999999999,0.22242619536126917,0.22242619536126917
2012/01/31,2012/09/19,7400.0,call,46,348.0,348.0,303,7078,7145,7071,7120,7120,232,0.0110499999999999,0.20702632186870776,0.20702632186870776
2012/01/31,2012/09/19,8400.0,call,56,77.0,80.0,303,7078,7145,7071,7120,7120,232,0.0110499999999999,0.18922544261535923,0.18696374557515727
2012/01/31,2012/09/19,8600.0,call,90,55.0,55.0,303,7078,7145,7071,7120,7120,232,0.0110499999999999,0.18565704239823544,0.18565704239823544
2012/01/31,2012/09/19,8800.0,call,79,35.5,35.5,303,7078,7145,7071,7120,7120,232,0.0110499999999999,0.1807973620637105,0.1807973620637105
2012/02/01,2012/09/19,5400.0,put,104,74.0,74.0,231,7128,7196,7128,7174,7174,231,0.0110499999999999,0.2892756075862637,0.2892756075862637
2012/02/01,2012/09/19,5600.0,put,37,90.0,90.0,231,7128,7196,7128,7174,7174,231,0.0110499999999999,0.2766433611773736,0.2766433611773736
2012/02/01,2012/09/19,5800.0,put,51,113.0,113.0,231,7128,7196,7128,7174,7174,231,0.0110499999999999,0.2672011302821051,0.2672011302821051
2012/02/01,2012/09/19,6000.0,put,422,144.0,144.0,231,7128,7196,7128,7174,7174,231,0.0110499999999999,0.25997020485314415,0.25997020485314415
2012/02/01,2012/09/19,6200.0,put,139,177.0,177.0,231,7128,7196,7128,7174,7174,231,0.0110499999999999,0.24987854304192858,0.24987854304192858
2012/02/01,2012/09/19,7000.0,call,60,530.0,590.0,231,7128,7196,7128,7174,7174,231,0.0110499999999999,0.22365083373591144,0.19639774083760128
2012/02/01,2012/09/19,7200.0,call,47,469.0,475.0,231,7128,7196,7128,7174,7174,231,0.0110499999999999,0.21562292274240913,0.21296374498086654
2012/02/01,2012/09/19,8200.0,call,56,114.0,117.0,231,7128,7196,7128,7174,7174,231,0.0110499999999999,0.18891365553296283,0.1870579809038499
2012/02/01,2012/09/19,8400.0,call,218,81.0,81.0,231,7128,7196,7128,7174,7174,231,0.0110499999999999,0.1841853315075486,0.1841853315075486
2012/02/01,2012/09/19,8600.0,call,126,57.0,57.0,231,7128,7196,7128,7174,7174,231,0.0110499999999999,0.18220449699088584,0.18220449699088584
2012/02/01,2012/09/19,8800.0,call,78,40.0,40.0,231,7128,7196,7128,7174,7174,231,0.0110499999999999,0.18111470362134913,0.18111470362134913
2012/02/01,2012/09/19,9000.0,call,42,27.0,27.0,231,7128,7196,7128,7174,7174,231,0.0110499999999999,0.17923212556233117,0.17923212556233117
2012/02/02,2012/09/19,5400.0,put,118,72.0,72.0,137,7275,7295,7220,7292,7294,230,0.0110499999999999,0.29910332461607847,0.2989156980273075
2012/02/02,2012/09/19,5600.0,put,61,84.0,84.0,137,7275,7295,7220,7292,7294,230,0.0110499999999999,0.2834196272054166,0.2832232798111498
2012/02/02,2012/09/19,5800.0,put,60,105.0,105.0,137,7275,7295,7220,7292,7294,230,0.0110499999999999,0.2738720523106374,0.273663551417322
2012/02/02,2012/09/19,6000.0,put,126,130.0,130.0,137,7275,7295,7220,7292,7294,230,0.0110499999999999,0.26405272784114003,0.2638304490504454
2012/02/02,2012/09/19,6200.0,put,141,160.0,160.0,137,7275,7295,7220,7292,7294,230,0.0110499999999999,0.2542056971171066,0.2539674864119913
2012/02/02,2012/09/19,6800.0,put,56,305.0,287.0,137,7275,7295,7220,7292,7294,230,0.0110499999999999,0.22329661395308265,0.23178684523957357
2012/02/02,2012/09/19,7200.0,call,85,525.0,545.0,137,7275,7295,7220,7292,7294,230,0.0110499999999999,0.21831515502872456,0.20997655594548797
2012/02/02,2012/09/19,7200.0,put,69,455.0,435.0,137,7275,7295,7220,7292,7294,230,0.0110499999999999,0.2109606199583674,0.21941116809877678
2012/02/02,2012/09/19,7400.0,call,48,418.0,439.0,137,7275,7295,7220,7292,7294,230,0.0110499999999999,0.21225387687385527,0.2035286117342142
2012/02/02,2012/09/19,7400.0,put,79,560.0,560.0,137,7275,7295,7220,7292,7294,230,0.0110499999999999,0.21911369470852915,0.21868177155073631
2012/02/02,2012/09/19,7600.0,call,57,316.0,343.0,137,7275,7295,7220,7292,7294,230,0.0110499999999999,0.2050813342840235,0.19348996357995865
2012/02/02,2012/09/19,7600.0,put,74,700.0,630.0,137,7275,7295,7220,7292,7294,230,0.0110499999999999,0.19760751004629512,0.22802921130352896
2012/02/02,2012/09/19,7800.0,call,284,229.0,264.0,137,7275,7295,7220,7292,7294,230,0.0110499999999999,0.19975222414929325,0.18376655846794618
2012/02/02,2012/09/19,8000.0,call,276,190.0,190.0,137,7275,7295,7220,7292,7294,230,0.0110499999999999,0.1906140254852333,0.1909100536486195
2012/02/02,2012/09/19,8200.0,call,268,138.0,138.0,137,7275,7295,7220,7292,7294,230,0.0110499999999999,0.18612177369237784,0.1863865146170897
2012/02/02,2012/09/19,8400.0,call,364,107.0,107.0,137,7275,7295,7220,7292,7294,230,0.0110499999999999,0.18811674984912172,0.1883595513490838
2012/02/02,2012/09/19,8600.0,call,141,69.0,69.0,137,7275,7295,7220,7292,7294,230,0.0110499999999999,0.17977150451058105,0.179988497686416
2012/02/02,2012/09/19,8800.0,call,178,55.0,55.0,137,7275,7295,7220,7292,7294,230,0.0110499999999999,0.1844459959992529,0.18464982120276102
2012/02/02,2012/09/19,9000.0,call,172,36.0,36.0,137,7275,7295,7220,7292,7294,230,0.0110499999999999,0.1800867577187719,0.1802731823327475
2012/02/02,2012/09/19,9200.0,call,195,28.0,28.0,137,7275,7295,7220,7292,7294,230,0.0110499999999999,0.18364476745917946,0.18382143375818386
2012/02/03,2012/09/19,5400.0,put,116,67.0,67.0,65,7276,7299,7255,7290,7290,229,0.0110499999999999,0.29359126578186284,0.29359126578186284
2012/02/03,2012/09/19,5600.0,put,73,85.0,77.0,65,7276,7299,7255,7290,7290,229,0.0110499999999999,0.27652025198828584,0.2846388415524167
2012/02/03,2012/09/19,5800.0,put,42,105.0,105.0,65,7276,7299,7255,7290,7290,229,0.0110499999999999,0.2740486212443101,0.2740486212443101
2012/02/03,2012/09/19,6000.0,put,46,128.0,128.0,65,7276,7299,7255,7290,7290,229,0.0110499999999999,0.2626823013688002,0.2626823013688002
2012/02/03,2012/09/19,6200.0,put,55,165.0,150.0,65,7276,7299,7255,7290,7290,229,0.0110499999999999,0.24764073187366226,0.2575571399965328
2012/02/03,2012/09/19,6400.0,put,46,202.0,187.0,65,7276,7299,7255,7290,7290,229,0.0110499999999999,0.23910223972094968,0.24793230047178738
2012/02/03,2012/09/19,7400.0,put,46,535.0,520.0,65,7276,7299,7255,7290,7290,229,0.0110499999999999,0.20123224097588255,0.20778949962792276
2012/02/03,2012/09/19,8800.0,call,34,48.0,48.0,65,7276,7299,7255,7290,7290,229,0.0110499999999999,0.17870343101438635,0.17870343101438635
2012/02/04,2012/09/19,5400.0,put,107,65.0,65.0,177,7365,7397,7353,7378,7378,228,0.0110499999999999,0.2999531983026081,0.2999531983026081
2012/02/04,2012/09/19,5600.0,put,76,79.0,79.0,177,7365,7397,7353,7378,7378,228,0.0110499999999999,0.28770055197459715,0.28770055197459715
2012/02/04,2012/09/19,5800.0,put,65,96.0,89.0,177,7365,7397,7353,7378,7378,228,0.0110499999999999,0.2693515379581078,0.27576668674610005
2012/02/04,2012/09/19,6000.0,put,87,123.0,116.0,177,7365,7397,7353,7378,7378,228,0.0110499999999999,0.2636194893279946,0.26909187148718794
2012/02/04,2012/09/19,6200.0,put,37,145.0,124.0,177,7365,7397,7353,7378,7378,228,0.0110499999999999,0.2402442237452323,0.2550367543659338
2012/02/04,2012/09/19,7400.0,put,46,494.0,435.0,177,7365,7397,7353,7378,7378,228,0.0110499999999999,0.183405765189958,0.20898697236825953
2012/02/04,2012/09/19,8000.0,call,65,230.0,230.0,177,7365,7397,7353,7378,7378,228,0.0110499999999999,0.19822573616036027,0.19822573616036027
2012/02/04,2012/09/19,8800.0,call,73,59.0,59.0,177,7365,7397,7353,7378,7378,228,0.0110499999999999,0.18013933962053957,0.18013933962053957
2012/02/06,2012/09/19,5400.0,put,49,62.0,62.0,53,7378,7378,7321,7330,7330,226,0.0110499999999999,0.29319731787962583,0.29319731787962583
2012/02/06,2012/09/19,5800.0,put,33,96.0,97.0,53,7378,7378,7321,7330,7330,226,0.0110499999999999,0.2729778042063586,0.2720799724824878
2012/02/06,2012/09/19,6000.0,put,63,128.0,117.0,53,7378,7378,7321,7330,7330,226,0.0110499999999999,0.26036931284614495,0.2688627044745519
2012/02/06,2012/09/19,6200.0,put,40,156.0,146.0,53,7378,7378,7321,7330,7330,226,0.0110499999999999,0.25127391229122076,0.25805329386834586
2012/02/06,2012/09/19,6400.0,put,62,195.0,180.0,53,7378,7378,7321,7330,7330,226,0.0110499999999999,0.24155765527131035,0.2505793777030349
2012/02/06,2012/09/19,7400.0,put,64,515.0,500.0,53,7378,7378,7321,7330,7330,226,0.0110499999999999,0.20246285759527974,0.20902806675411875
2012/02/06,2012/09/19,8800.0,call,38,53.0,55.0,53,7378,7378,7321,7330,7330,226,0.0110499999999999,0.1823670667473072,0.18055023449206883
2012/02/07,2012/09/19,5400.0,put,57,63.0,63.0,77,7338,7396,7330,7369,7369,225,0.0110499999999999,0.29865973239368804,0.29865973239368804
2012/02/08,2012/09/19,5400.0,put,108,51.0,51.0,165,7400,7541,7400,7536,7536,224,0.0110499999999999,0.2983260837937354,0.2983260837937354
2012/02/08,2012/09/19,5600.0,put,162,66.0,66.0,165,7400,7541,7400,7536,7536,224,0.0110499999999999,0.2906323805439906,0.2906323805439906
2012/02/08,2012/09/19,5800.0,put,60,80.0,80.0,165,7400,7541,7400,7536,7536,224,0.0110499999999999,0.27846448901678295,0.27846448901678295
2012/02/08,2012/09/19,6000.0,put,87,100.0,100.0,165,7400,7541,7400,7536,7536,224,0.0110499999999999,0.26919191871276843,0.26919191871276843
2012/02/08,2012/09/19,6600.0,put,52,192.0,175.0,165,7400,7541,7400,7536,7536,224,0.0110499999999999,0.23348556756423577,0.2435203092885103
2012/02/08,2012/09/19,8000.0,call,58,258.0,258.0,165,7400,7541,7400,7536,7536,224,0.0110499999999999,0.18746986370546664,0.18746986370546664
2012/02/08,2012/09/19,8200.0,call,58,200.0,210.0,165,7400,7541,7400,7536,7536,224,0.0110499999999999,0.1917622267091623,0.18692987537361522
2012/02/08,2012/09/19,8400.0,call,62,143.0,143.0,165,7400,7541,7400,7536,7536,224,0.0110499999999999,0.18106759681373902,0.18106759681373902
2012/02/08,2012/09/19,8600.0,call,149,102.0,102.0,165,7400,7541,7400,7536,7536,224,0.0110499999999999,0.17769982450239116,0.17769982450239116
2012/02/08,2012/09/19,8800.0,call,86,78.0,78.0,165,7400,7541,7400,7536,7536,224,0.0110499999999999,0.179859899430371,0.179859899430371
2012/02/08,2012/09/19,9400.0,call,77,26.0,28.0,165,7400,7541,7400,7536,7536,224,0.0110499999999999,0.17797892382526403,0.17522989772690326
2012/02/09,2012/09/19,5400.0,put,74,50.0,50.0,88,7535,7579,7485,7571,7571,223,0.0110499999999999,0.30056517706947883,0.30056517706947883
2012/02/09,2012/09/19,5800.0,put,69,76.0,76.0,88,7535,7579,7485,7571,7571,223,0.0110499999999999,0.27830676946062494,0.27830676946062494
2012/02/09,2012/09/19,6000.0,put,114,94.0,94.0,88,7535,7579,7485,7571,7571,223,0.0110499999999999,0.268032117812751,0.268032117812751
2012/02/09,2012/09/19,6400.0,put,52,152.0,136.0,88,7535,7579,7485,7571,7571,223,0.0110499999999999,0.24350085897908086,0.2543286474109525
2012/02/09,2012/09/19,6600.0,put,192,180.0,180.0,88,7535,7579,7485,7571,7571,223,0.0110499999999999,0.24128309130755132,0.24128309130755132
2012/02/09,2012/09/19,7600.0,call,94,441.0,505.0,88,7535,7579,7485,7571,7571,223,0.0110499999999999,0.221294700748345,0.19395679030232996
2012/02/09,2012/09/19,7800.0,call,46,346.0,397.0,88,7535,7579,7485,7571,7571,223,0.0110499999999999,0.21137667368310162,0.18949023769236562
2012/02/09,2012/09/19,8400.0,call,76,163.0,163.0,88,7535,7579,7485,7571,7571,223,0.0110499999999999,0.18744248519134288,0.18744248519134288
2012/02/09,2012/09/19,8600.0,call,70,115.0,115.0,88,7535,7579,7485,7571,7571,223,0.0110499999999999,0.18187329958877527,0.18187329958877527
2012/02/09,2012/09/19,8800.0,call,136,84.0,84.0,88,7535,7579,7485,7571,7571,223,0.0110499999999999,0.1806794897591702,0.1806794897591702
2012/02/09,2012/09/19,9000.0,call,48,59.0,66.0,88,7535,7579,7485,7571,7571,223,0.0110499999999999,0.18420474112336435,0.17842727342161305
2012/02/09,2012/09/19,9400.0,call,36,29.0,29.0,88,7535,7579,7485,7571,7571,223,0.0110499999999999,0.17665764967733438,0.17665764967733438
2012/02/10,2012/09/19,5400.0,put,51,52.0,50.0,196,7530,7570,7507,7518,7518,222,0.0110499999999999,0.29669443355117964,0.2995102498959555
2012/02/10,2012/09/19,5800.0,put,124,81.0,78.0,196,7530,7570,7507,7518,7518,222,0.0110499999999999,0.2759570507175802,0.2789910014470513
2012/02/10,2012/09/19,6000.0,put,98,100.0,97.0,196,7530,7570,7507,7518,7518,222,0.0110499999999999,0.26595543539584104,0.2685651535921692
2012/02/10,2012/09/19,6400.0,put,76,152.0,152.0,196,7530,7570,7507,7518,7518,222,0.0110499999999999,0.2487863650731044,0.2487863650731044
2012/02/10,2012/09/19,6600.0,put,129,190.0,190.0,196,7530,7570,7507,7518,7518,222,0.0110499999999999,0.2411775356080761,0.2411775356080761
2012/02/10,2012/09/19,6800.0,put,31,235.0,235.0,196,7530,7570,7507,7518,7518,222,0.0110499999999999,0.23325858895282128,0.23325858895282128
2012/02/10,2012/09/19,7000.0,put,44,285.0,285.0,196,7530,7570,7507,7518,7518,222,0.0110499999999999,0.22360353786534537,0.22360353786534537
2012/02/10,2012/09/19,7600.0,call,70,437.0,437.0,196,7530,7570,7507,7518,7518,222,0.0110499999999999,0.20424343069279183,0.20424343069279183
2012/02/10,2012/09/19,7800.0,call,54,344.0,344.0,196,7530,7570,7507,7518,7518,222,0.0110499999999999,0.1991502903276086,0.1991502903276086
2012/02/10,2012/09/19,8000.0,call,30,263.0,263.0,196,7530,7570,7507,7518,7518,222,0.0110499999999999,0.1935774737117113,0.1935774737117113
2012/02/10,2012/09/19,8600.0,call,100,102.0,105.0,196,7530,7570,7507,7518,7518,222,0.0110499999999999,0.1825367091206727,0.18063715209964382
2012/02/10,2012/09/19,8800.0,call,124,76.0,76.0,196,7530,7570,7507,7518,7518,222,0.0110499999999999,0.18116519403323914,0.18116519403323914
2012/02/10,2012/09/19,9000.0,call,143,53.0,56.0,196,7530,7570,7507,7518,7518,222,0.0110499999999999,0.1816090095259987,0.1789256806290956
2012/02/10,2012/09/19,9200.0,call,101,37.5,37.5,196,7530,7570,7507,7518,7518,222,0.0110499999999999,0.17834437532025665,0.17834437532025665
2012/02/10,2012/09/19,9400.0,call,120,25.5,25.5,196,7530,7570,7507,7518,7518,222,0.0110499999999999,0.17685520330909438,0.17685520330909438
2012/02/10,2012/09/19,9600.0,call,91,16.0,19.0,196,7530,7570,7507,7518,7518,222,0.0110499999999999,0.1790662952992369,0.1735005888925203
2012/02/13,2012/09/19,5400.0,put,70,48.5,48.5,171,7523,7596,7505,7570,7570,219,0.0110499999999999,0.30102200714042404,0.30102200714042404
2012/02/13,2012/09/19,6400.0,put,37,145.0,137.0,171,7523,7596,7505,7570,7570,219,0.0110499999999999,0.2462832470072855,0.25177719197290915
2012/02/13,2012/09/19,7400.0,put,53,400.0,389.0,171,7523,7596,7505,7570,7570,219,0.0110499999999999,0.20416367913882455,0.2090153125879262
2012/02/13,2012/09/19,7600.0,put,50,530.0,472.0,171,7523,7596,7505,7570,7570,219,0.0110499999999999,0.19643590366050342,0.22143479131253296
2012/02/13,2012/09/19,7800.0,put,47,590.0,570.0,171,7523,7596,7505,7570,7570,219,0.0110499999999999,0.1894442750386421,0.19811768891472142
2012/02/13,2012/09/19,8200.0,call,47,223.0,223.0,171,7523,7596,7505,7570,7570,219,0.0110499999999999,0.19499473871158465,0.19499473871158465
2012/02/13,2012/09/19,8400.0,call,61,160.0,160.0,171,7523,7596,7505,7570,7570,219,0.0110499999999999,0.1876894311484459,0.1876894311484459
2012/02/13,2012/09/19,8600.0,call,182,113.0,113.0,171,7523,7596,7505,7570,7570,219,0.0110499999999999,0.18242777504899652,0.18242777504899652
2012/02/13,2012/09/19,8800.0,call,202,80.0,80.0,171,7523,7596,7505,7570,7570,219,0.0110499999999999,0.1795783096027419,0.1795783096027419
2012/02/13,2012/09/19,9000.0,call,51,61.0,62.0,171,7523,7596,7505,7570,7570,219,0.0110499999999999,0.18267902711270537,0.1818405365062796
2012/02/13,2012/09/19,9200.0,call,201,45.0,43.5,171,7523,7596,7505,7570,7570,219,0.0110499999999999,0.18109993252929965,0.18263012034514164
2012/02/13,2012/09/19,9400.0,call,60,25.5,25.5,171,7523,7596,7505,7570,7570,219,0.0110499999999999,0.1735620783556274,0.1735620783556274
2012/02/13,2012/09/19,9600.0,call,67,21.5,21.0,171,7523,7596,7505,7570,7570,219,0.0110499999999999,0.17942524857701664,0.18024527101203322
2012/02/14,2012/09/19,5400.0,put,41,49.5,49.5,339,7561,7564,7501,7547,7547,218,0.0110499999999999,0.3011888807023818,0.3011888807023818
2012/02/14,2012/09/19,6600.0,put,31,180.0,175.0,339,7561,7564,7501,7547,7547,218,0.0110499999999999,0.23802335502640454,0.24104307582448642
2012/02/14,2012/09/19,9400.0,call,31,23.0,30.5,339,7561,7564,7501,7547,7547,218,0.0110499999999999,0.18276259330110356,0.17227312123585545
2012/02/16,2012/09/19,5400.0,put,188,50.0,50.0,68,7659,7672,7560,7580,7580,216,0.0110499999999999,0.3061584141985636,0.3061584141985636
2012/02/16,2012/09/19,5600.0,put,41,60.0,60.0,68,7659,7672,7560,7580,7580,216,0.0110499999999999,0.29264213160923097,0.29264213160923097
2012/02/16,2012/09/19,5800.0,put,30,75.0,75.0,68,7659,7672,7560,7580,7580,216,0.0110499999999999,0.28256273628541373,0.28256273628541373
2012/02/16,2012/09/19,6000.0,put,85,101.0,101.0,68,7659,7672,7560,7580,7580,216,0.0110499999999999,0.279497057587707,0.279497057587707
2012/02/16,2012/09/19,7600.0,put,56,467.0,476.0,68,7659,7672,7560,7580,7580,216,0.0110499999999999,0.20157034934152493,0.1976691811927178
2012/02/16,2012/09/19,8000.0,call,30,300.0,300.0,68,7659,7672,7560,7580,7580,216,0.0110499999999999,0.20237046154049712,0.20237046154049712
2012/02/16,2012/09/19,8200.0,call,30,220.0,220.0,68,7659,7672,7560,7580,7580,216,0.0110499999999999,0.19334516530021792,0.19334516530021792
2012/02/16,2012/09/19,8800.0,call,95,85.0,85.0,68,7659,7672,7560,7580,7580,216,0.0110499999999999,0.1832616505066141,0.1832616505066141
